class,subclass,PrXs,pid,marketloss,share,freq,duration
Marine Hull,Main,Excess,MH_main_0363,2439.587165,0.1249991,1,0.996577687
Marine Hull,Main,Excess,MH_main_0363,460.3225143,0.1249991,1,0.996577687
Marine Hull,Main,Excess,MH_main_0363,1772429.161,0.1249991,1,0.996577687
Marine Hull,Main,Excess,MH_main_0824,7234.05128,0.1060618,3,0.996577687
Marine Hull,Main,Excess,MH_main_0824,3809.396974,0.1060618,3,0.996577687
Marine Hull,Main,Excess,MH_main_0824,706637.2624,0.1060618,3,0.996577687
Marine Hull,Main,Excess,MH_main_0824,17801.11407,0.1060618,3,0.996577687
Marine Hull,Main,Excess,MH_main_0284,4007.587456,0.19534875,1,0.996577687
Marine Hull,Main,Excess,MH_main_1745,82438.88975,0.1265115,1,0.996577687
Marine Hull,Main,Excess,MH_main_1745,36655.32382,0.1265115,1,0.996577687
Marine Hull,Main,Excess,MH_main_2817,41702.58156,0.11627907,4,0.996577687
Marine Hull,Main,Excess,MH_main_2817,159015.1263,0.11627907,4,0.996577687
Marine Hull,Main,Excess,MH_main_2817,28586.4653,0.11627907,4,0.996577687
Marine Hull,Main,Excess,MH_main_2817,8512.200863,0.11627907,4,0.996577687
Marine Hull,Main,Excess,MH_main_3414,6582.215234,0.07919463,2,0.999315537
Marine Hull,Main,Excess,MH_main_3414,8243.003345,0.07919463,2,0.999315537
Marine Hull,Main,Excess,MH_main_5014,5144.002737,0.11055276,3,0.996577687
Marine Hull,Main,Excess,MH_main_5014,95395.03763,0.11055276,3,0.996577687
Marine Hull,Main,Excess,MH_main_5014,38403.54325,0.11055276,3,0.996577687
Marine Hull,Main,Excess,MH_main_5014,48248.29973,0.11055276,3,0.996577687
Marine Hull,Main,Excess,MH_main_0669,10364.12801,0.0809523,1,0.996577687
Marine Hull,Main,Excess,MH_main_1173,5062.936364,0.07906955,1,0.999315537
Marine Hull,Main,Excess,MH_main_1173,295311.0268,0.07906955,1,0.999315537
Marine Hull,Main,Excess,MH_main_1173,39587.80593,0.07906955,1,0.999315537
Marine Hull,Main,Excess,MH_main_1688,8492.157727,0.0809523,1,0.996577687
Marine Hull,Main,Excess,MH_main_1688,252836.1764,0.0809523,1,0.996577687
Marine Hull,Main,Excess,MH_main_1724,100000,0.0378948,1,0.996577687
Marine Hull,Main,Excess,MH_main_2796,550313.4135,0.057499925,1,0.996577687
Marine Hull,Main,Excess,MH_main_2796,31978.65389,0.057499925,1,0.996577687
Marine Hull,Main,Excess,MH_main_1026,7477.733333,0.15,4,0.999315537
Marine Hull,Main,Excess,MH_main_1026,4069.718667,0.15,4,0.999315537
Marine Hull,Main,Excess,MH_main_1026,44932.86667,0.15,4,0.999315537
Marine Hull,Main,Excess,MH_main_1026,1667.238667,0.15,4,0.999315537
Marine Hull,Main,Excess,MH_main_1026,3332,0.15,4,0.999315537
Marine Hull,Main,Excess,MH_main_1498,35810.66667,0.09,11,1.500342231
Marine Hull,Main,Excess,MH_main_1498,1817.222222,0.09,11,1.500342231
Marine Hull,Main,Excess,MH_main_1498,2588.88,0.09,11,1.500342231
Marine Hull,Main,Excess,MH_main_1498,34569.22222,0.09,11,1.500342231
Marine Hull,Main,Excess,MH_main_1498,233958.5556,0.09,11,1.500342231
Marine Hull,Main,Excess,MH_main_1498,58716.66667,0.09,11,1.500342231
Marine Hull,Main,Excess,MH_main_1498,3824,0.09,11,1.500342231
Marine Hull,Main,Excess,MH_main_1498,34689.26222,0.09,11,1.500342231
Marine Hull,Main,Excess,MH_main_1498,148649.4444,0.09,11,1.500342231
Marine Hull,Main,Excess,MH_main_1498,9633.333333,0.09,11,1.500342231
Marine Hull,Main,Excess,MH_main_1498,26700,0.09,11,1.500342231
Marine Hull,Main,Excess,MH_main_1498,46306.33333,0.09,11,1.500342231
Marine Hull,Main,Excess,MH_main_2270,154866.6085,0.05735,5,0.996577687
Marine Hull,Main,Excess,MH_main_2270,9382.563208,0.05735,5,0.996577687
Marine Hull,Main,Excess,MH_main_2270,59756.93112,0.05735,5,0.996577687
Marine Hull,Main,Excess,MH_main_2270,13785.02877,0.05735,5,0.996577687
Marine Hull,Main,Excess,MH_main_2270,1979.94769,0.05735,5,0.996577687
Marine Hull,Main,Excess,MH_main_2270,2843.930253,0.05735,5,0.996577687
Marine Hull,Main,Excess,MH_main_2818,1230,0.062,13,1.49486653
Marine Hull,Main,Excess,MH_main_2818,1476.935484,0.062,13,1.49486653
Marine Hull,Main,Excess,MH_main_2818,3100,0.062,13,1.49486653
Marine Hull,Main,Excess,MH_main_2818,277740,0.062,13,1.49486653
Marine Hull,Main,Excess,MH_main_2818,1100,0.062,13,1.49486653
Marine Hull,Main,Excess,MH_main_2818,128431.7742,0.062,13,1.49486653
Marine Hull,Main,Excess,MH_main_2818,123320,0.062,13,1.49486653
Marine Hull,Main,Excess,MH_main_2818,18240.80645,0.062,13,1.49486653
Marine Hull,Main,Excess,MH_main_2818,239762.0968,0.062,13,1.49486653
Marine Hull,Main,Excess,MH_main_2818,1880,0.062,13,1.49486653
Marine Hull,Main,Excess,MH_main_2818,13480,0.062,13,1.49486653
Marine Hull,Main,Excess,MH_main_2818,62133.1129,0.062,13,1.49486653
Marine Hull,Main,Excess,MH_main_2818,2280,0.062,13,1.49486653
Marine Hull,Main,Excess,MH_main_2818,336260.4839,0.062,13,1.49486653
Marine Hull,Main,Excess,MH_main_2818,2760,0.062,13,1.49486653
Marine Hull,Main,Excess,MH_main_3700,3260,0.05,25,0.996577687
Marine Hull,Main,Excess,MH_main_3700,34090,0.05,25,0.996577687
Marine Hull,Main,Excess,MH_main_3700,1574.038,0.05,25,0.996577687
Marine Hull,Main,Excess,MH_main_3700,9183.688,0.05,25,0.996577687
Marine Hull,Main,Excess,MH_main_3700,721186.8,0.05,25,0.996577687
Marine Hull,Main,Excess,MH_main_3700,44891.174,0.05,25,0.996577687
Marine Hull,Main,Excess,MH_main_3700,23490,0.05,25,0.996577687
Marine Hull,Main,Excess,MH_main_3700,8870,0.05,25,0.996577687
Marine Hull,Main,Excess,MH_main_3700,155842.4,0.05,25,0.996577687
Marine Hull,Main,Excess,MH_main_3700,3120,0.05,25,0.996577687
Marine Hull,Main,Excess,MH_main_3700,1990,0.05,25,0.996577687
Marine Hull,Main,Excess,MH_main_3700,163560,0.05,25,0.996577687
Marine Hull,Main,Excess,MH_main_3700,4460,0.05,25,0.996577687
Marine Hull,Main,Excess,MH_main_3700,388.95,0.05,25,0.996577687
Marine Hull,Main,Excess,MH_main_3700,4597.85,0.05,25,0.996577687
Marine Hull,Main,Excess,MH_main_3700,8465.6,0.05,25,0.996577687
Marine Hull,Main,Excess,MH_main_3700,11340,0.05,25,0.996577687
Marine Hull,Main,Excess,MH_main_3700,11295.4,0.05,25,0.996577687
Marine Hull,Main,Excess,MH_main_3700,1613.8,0.05,25,0.996577687
Marine Hull,Main,Excess,MH_main_3700,60608.4,0.05,25,0.996577687
Marine Hull,Main,Excess,MH_main_3700,43930,0.05,25,0.996577687
Marine Hull,Main,Excess,MH_main_3700,77495,0.05,25,0.996577687
Marine Hull,Main,Excess,MH_main_3700,1406196.2,0.05,25,0.996577687
Marine Hull,Main,Excess,MH_main_3700,8702.4,0.05,25,0.996577687
Marine Hull,Main,Excess,MH_main_3700,1187.778,0.05,25,0.996577687
Marine Hull,Main,Excess,MH_main_3700,12890.2,0.05,25,0.996577687
Marine Hull,Main,Excess,MH_main_3700,590983,0.05,25,0.996577687
Marine Hull,Main,Excess,MH_main_3700,832972.8,0.05,25,0.996577687
Marine Hull,Main,Excess,MH_main_4596,158267.8965,0.048571,27,1.503080082
Marine Hull,Main,Excess,MH_main_4596,632021.7825,0.048571,27,1.503080082
Marine Hull,Main,Excess,MH_main_4596,193852.5046,0.048571,27,1.503080082
Marine Hull,Main,Excess,MH_main_4596,6210.907743,0.048571,27,1.503080082
Marine Hull,Main,Excess,MH_main_4596,20802.53649,0.048571,27,1.503080082
Marine Hull,Main,Excess,MH_main_4596,64043.15332,0.048571,27,1.503080082
Marine Hull,Main,Excess,MH_main_4596,7598.978815,0.048571,27,1.503080082
Marine Hull,Main,Excess,MH_main_4596,3209.322435,0.048571,27,1.503080082
Marine Hull,Main,Excess,MH_main_4596,7598.978815,0.048571,27,1.503080082
Marine Hull,Main,Excess,MH_main_4596,142599.9053,0.048571,27,1.503080082
Marine Hull,Main,Excess,MH_main_4596,37201.41648,0.048571,27,1.503080082
Marine Hull,Main,Excess,MH_main_4596,1707107.206,0.048571,27,1.503080082
Marine Hull,Main,Excess,MH_main_4596,5090.897861,0.048571,27,1.503080082
Marine Hull,Main,Excess,MH_main_4596,6071.730045,0.048571,27,1.503080082
Marine Hull,Main,Excess,MH_main_4596,1222.334315,0.048571,27,1.503080082
Marine Hull,Main,Excess,MH_main_4596,147735.0683,0.048571,27,1.503080082
Marine Hull,Main,Excess,MH_main_4596,8525.803463,0.048571,27,1.503080082
Marine Hull,Main,Excess,MH_main_4596,76300.05559,0.048571,27,1.503080082
Marine Hull,Main,Excess,MH_main_4596,76763.70674,0.048571,27,1.503080082
Marine Hull,Main,Excess,MH_main_4596,31540.83713,0.048571,27,1.503080082
Marine Hull,Main,Excess,MH_main_4596,139794.1158,0.048571,27,1.503080082
Marine Hull,Main,Excess,MH_main_4596,260600.5641,0.048571,27,1.503080082
Marine Hull,Main,Excess,MH_main_4596,5489.283729,0.048571,27,1.503080082
Marine Hull,Main,Excess,MH_main_4596,8938.461222,0.048571,27,1.503080082
Marine Hull,Main,Excess,MH_main_4596,6764.324391,0.048571,27,1.503080082
Marine Hull,Main,Excess,MH_main_4596,195755.6978,0.048571,27,1.503080082
Marine Hull,Main,Excess,MH_main_4596,6213.396883,0.048571,27,1.503080082
Marine Hull,Main,Excess,MH_main_4596,1188.363427,0.048571,27,1.503080082
Marine Hull,Main,Primary,MH_main_4597,30176.44273,0.048571,5,1.503080082
Marine Hull,Main,Primary,MH_main_4597,71128.45113,0.048571,5,1.503080082
Marine Hull,Main,Primary,MH_main_4597,580999.5923,0.048571,5,1.503080082
Marine Hull,Main,Primary,MH_main_4597,8541.516543,0.048571,5,1.503080082
Marine Hull,Main,Primary,MH_main_4597,88699.22382,0.048571,5,1.503080082
Marine Hull,Main,Excess,MH_main_0971,2527.536788,0.08717974,3,1.500342231
Marine Hull,Main,Excess,MH_main_0971,59331.07509,0.08717974,3,1.500342231
Marine Hull,Main,Excess,MH_main_0971,638718.6977,0.08717974,3,1.500342231
Marine Hull,Main,Excess,MH_main_0971,78165.15741,0.08717974,3,1.500342231
Marine Hull,Main,Excess,MH_main_0971,1075846.865,0.08717974,3,1.500342231
Marine Hull,Main,Excess,MH_main_1716,1107110.466,0.06092034,4,1.49486653
Marine Hull,Main,Excess,MH_main_1716,626240.0472,0.06092034,4,1.49486653
Marine Hull,Main,Excess,MH_main_1716,501541.6854,0.06092034,4,1.49486653
Marine Hull,Main,Excess,MH_main_1716,856537.5702,0.06092034,4,1.49486653
Marine Hull,Main,Excess,MH_main_1716,41067.25603,0.06092034,4,1.49486653
Marine Hull,Main,Excess,MH_main_1716,24055.70947,0.06092034,4,1.49486653
Marine Hull,Main,Excess,MH_main_3075,629321.0353,0.070605,8,0.999315537
Marine Hull,Main,Excess,MH_main_3075,314199.3924,0.070605,8,0.999315537
Marine Hull,Main,Excess,MH_main_3075,21607.91445,0.070605,8,0.999315537
Marine Hull,Main,Excess,MH_main_3075,39403.91899,0.070605,8,0.999315537
Marine Hull,Main,Excess,MH_main_3075,87506.83379,0.070605,8,0.999315537
Marine Hull,Main,Excess,MH_main_3075,47968.84073,0.070605,8,0.999315537
Marine Hull,Main,Excess,MH_main_3075,198075.8997,0.070605,8,0.999315537
Marine Hull,Main,Excess,MH_main_3075,361323.9331,0.070605,8,0.999315537
Marine Hull,Main,Excess,MH_main_3075,1525914.485,0.070605,8,0.999315537
Marine Hull,Main,Excess,MH_main_3075,414197.7268,0.070605,8,0.999315537
Marine Hull,Main,Excess,MH_main_3651,778589.6183,0.070605,4,0.996577687
Marine Hull,Main,Excess,MH_main_3651,52198.53268,0.070605,4,0.996577687
Marine Hull,Main,Excess,MH_main_3651,426801.6429,0.070605,4,0.996577687
Marine Hull,Main,Excess,MH_main_3651,29178.93492,0.070605,4,0.996577687
Marine Hull,Main,Excess,MH_main_3651,37217.38687,0.070605,4,0.996577687
Marine Hull,Main,Excess,MH_main_3651,80774.4494,0.070605,4,0.996577687
Marine Hull,Main,Excess,MH_main_3651,147352.1705,0.070605,4,0.996577687
Marine Hull,Main,Excess,MH_main_3651,20409.3407,0.070605,4,0.996577687
Marine Hull,Main,Excess,MH_main_2271,619056.5746,0.01602575,2,0.996577687
Marine Hull,Main,Excess,MH_main_2271,35739.56913,0.01602575,2,0.996577687
Marine Hull,Main,Excess,MH_main_2819,466754.5426,0.01506025,3,0.996577687
Marine Hull,Main,Excess,MH_main_2819,110912.9198,0.01506025,3,0.996577687
Marine Hull,Main,Excess,MH_main_2819,46150.05727,0.01506025,3,0.996577687
Marine Hull,Main,Excess,MH_main_3415,4009.416196,0.011682,1,0.999315537
Marine Hull,Main,Excess,MH_main_4155,178927.3386,0.011449,1,0.996577687
Marine Hull,Main,Excess,MH_main_5015,1572.90258,0.007986,2,0.996577687
Marine Hull,Main,Excess,MH_main_5015,2084030.666,0.007986,2,0.996577687
Marine Hull,Main,Excess,MH_main_0267,6278,0.05,2,1.497604381
Marine Hull,Main,Excess,MH_main_0267,1199061,0.05,2,1.497604381
Marine Hull,Main,Excess,MH_main_2273,282480.8,0.025,2,1.492128679
Marine Hull,Main,Excess,MH_main_2273,423487.2,0.025,2,1.492128679
Marine Hull,Main,Excess,MH_main_3124,80962.8,0.025,1,1.503080082
Marine Hull,Main,Excess,MH_main_4157,283767.6,0.025,1,1.49486653
Marine Hull,Main,Excess,MH_main_0245,215658.2647,0.085714,3,0.996577687
Marine Hull,Main,Excess,MH_main_0245,8253.341344,0.085714,3,0.996577687
Marine Hull,Main,Excess,MH_main_0245,944.4093147,0.085714,3,0.996577687
Marine Hull,Main,Excess,MH_main_1203,287739.6446,0.053571,1,0.999315537
Marine Hull,Main,Excess,MH_main_2230,4787.948293,0.042857,1,0.996577687
Marine Hull,Main,Excess,MH_main_3376,19369.88465,0.041786,2,1.497604381
Marine Hull,Main,Excess,MH_main_3376,287869.844,0.041786,2,1.497604381
Marine Hull,Main,Excess,MH_main_3376,11080.0268,0.041786,2,1.497604381
Marine Hull,Main,Excess,MH_main_3376,75671.91404,0.041786,2,1.497604381
Marine Hull,Main,Excess,MH_main_4531,7699.947351,0.041786,3,0.498288843
Marine Hull,Main,Excess,MH_main_4531,52859.58694,0.041786,3,0.498288843
Marine Hull,Main,Excess,MH_main_4531,149431.3813,0.041786,3,0.498288843
Marine Hull,Main,Excess,MH_main_4531,12090.17374,0.041786,3,0.498288843
Marine Hull,Main,Excess,MH_main_4531,11500.02393,0.041786,3,0.498288843
Marine Hull,Main,Excess,MH_main_4531,108406.8133,0.041786,3,0.498288843
Marine Hull,Main,Excess,MH_main_0005,68014.46603,0.1045,2,0.996577687
Marine Hull,Main,Excess,MH_main_0005,42503.97703,0.1045,2,0.996577687
Marine Hull,Main,Excess,MH_main_0006,191262.8126,0.012195,33,0.996577687
Marine Hull,Main,Excess,MH_main_0006,370108.2411,0.012195,33,0.996577687
Marine Hull,Main,Excess,MH_main_0006,295663.7966,0.012195,33,0.996577687
Marine Hull,Main,Excess,MH_main_0006,1411917.179,0.012195,33,0.996577687
Marine Hull,Main,Excess,MH_main_0006,348915.9492,0.012195,33,0.996577687
Marine Hull,Main,Excess,MH_main_0006,168055.7606,0.012195,33,0.996577687
Marine Hull,Main,Excess,MH_main_0006,17399.754,0.012195,33,0.996577687
Marine Hull,Main,Excess,MH_main_0006,183338.2534,0.012195,33,0.996577687
Marine Hull,Main,Excess,MH_main_0006,294847.0685,0.012195,33,0.996577687
Marine Hull,Main,Excess,MH_main_0006,166767.5277,0.012195,33,0.996577687
Marine Hull,Main,Excess,MH_main_0006,69090.61091,0.012195,33,0.996577687
Marine Hull,Main,Excess,MH_main_0006,230501.845,0.012195,33,0.996577687
Marine Hull,Main,Excess,MH_main_0006,17691.67692,0.012195,33,0.996577687
Marine Hull,Main,Excess,MH_main_0006,704119.7212,0.012195,33,0.996577687
Marine Hull,Main,Excess,MH_main_0006,105580.1558,0.012195,33,0.996577687
Marine Hull,Main,Excess,MH_main_0006,187288.2329,0.012195,33,0.996577687
Marine Hull,Main,Excess,MH_main_0006,84487.08487,0.012195,33,0.996577687
Marine Hull,Main,Excess,MH_main_0006,3033553.916,0.012195,33,0.996577687
Marine Hull,Main,Excess,MH_main_0006,11371.05371,0.012195,33,0.996577687
Marine Hull,Main,Excess,MH_main_0006,337550.6355,0.012195,33,0.996577687
Marine Hull,Main,Excess,MH_main_0006,522104.141,0.012195,33,0.996577687
Marine Hull,Main,Excess,MH_main_0006,230365.7237,0.012195,33,0.996577687
Marine Hull,Main,Excess,MH_main_0006,175864.6986,0.012195,33,0.996577687
Marine Hull,Main,Excess,MH_main_0006,27206.23206,0.012195,33,0.996577687
Marine Hull,Main,Excess,MH_main_0006,39517.83518,0.012195,33,0.996577687
Marine Hull,Main,Excess,MH_main_0006,3935284.953,0.012195,33,0.996577687
Marine Hull,Main,Excess,MH_main_0006,379621.1562,0.012195,33,0.996577687
Marine Hull,Main,Excess,MH_main_0006,235662.1566,0.012195,33,0.996577687
Marine Hull,Main,Excess,MH_main_0006,3277.572776,0.012195,33,0.996577687
Marine Hull,Main,Excess,MH_main_0006,588077.0808,0.012195,33,0.996577687
Marine Hull,Main,Excess,MH_main_0006,3696742.927,0.012195,33,0.996577687
Marine Hull,Main,Excess,MH_main_0006,197804.018,0.012195,33,0.996577687
Marine Hull,Main,Excess,MH_main_0006,685787.6179,0.012195,33,0.996577687
Marine Hull,Main,Excess,MH_main_0547,355559.8556,0.05999994,16,0.996577687
Marine Hull,Main,Excess,MH_main_0547,514650.0147,0.05999994,16,0.996577687
Marine Hull,Main,Excess,MH_main_0547,331830.1652,0.05999994,16,0.996577687
Marine Hull,Main,Excess,MH_main_0547,735309.902,0.05999994,16,0.996577687
Marine Hull,Main,Excess,MH_main_0547,41380.04138,0.05999994,16,0.996577687
Marine Hull,Main,Excess,MH_main_0547,2900.0029,0.05999994,16,0.996577687
Marine Hull,Main,Excess,MH_main_0547,12180.01218,0.05999994,16,0.996577687
Marine Hull,Main,Excess,MH_main_0547,57560.05756,0.05999994,16,0.996577687
Marine Hull,Main,Excess,MH_main_0547,179130.0125,0.05999994,16,0.996577687
Marine Hull,Main,Excess,MH_main_0547,11560.01156,0.05999994,16,0.996577687
Marine Hull,Main,Excess,MH_main_0547,623130.1231,0.05999994,16,0.996577687
Marine Hull,Main,Excess,MH_main_0547,11400.0114,0.05999994,16,0.996577687
Marine Hull,Main,Excess,MH_main_0547,6830.00683,0.05999994,16,0.996577687
Marine Hull,Main,Excess,MH_main_0547,996463.8298,0.05999994,16,0.996577687
Marine Hull,Main,Excess,MH_main_0547,346090.0128,0.05999994,16,0.996577687
Marine Hull,Main,Excess,MH_main_0547,4490.00449,0.05999994,16,0.996577687
Marine Hull,Main,Excess,MH_main_1027,1202510,0.06,15,0.999315537
Marine Hull,Main,Excess,MH_main_1027,2500,0.06,15,0.999315537
Marine Hull,Main,Excess,MH_main_1027,304650,0.06,15,0.999315537
Marine Hull,Main,Excess,MH_main_1027,839373,0.06,15,0.999315537
Marine Hull,Main,Excess,MH_main_1027,924730.8333,0.06,15,0.999315537
Marine Hull,Main,Excess,MH_main_1027,5660,0.06,15,0.999315537
Marine Hull,Main,Excess,MH_main_1027,193760,0.06,15,0.999315537
Marine Hull,Main,Excess,MH_main_1027,4400,0.06,15,0.999315537
Marine Hull,Main,Excess,MH_main_1027,84010,0.06,15,0.999315537
Marine Hull,Main,Excess,MH_main_1027,6630,0.06,15,0.999315537
Marine Hull,Main,Excess,MH_main_1027,40130,0.06,15,0.999315537
Marine Hull,Main,Excess,MH_main_1027,1230,0.06,15,0.999315537
Marine Hull,Main,Excess,MH_main_1027,2450,0.06,15,0.999315537
Marine Hull,Main,Excess,MH_main_1027,6360,0.06,15,0.999315537
Marine Hull,Main,Excess,MH_main_1027,3550,0.06,15,0.999315537
Marine Hull,Main,Excess,MH_main_1499,5499.940306,0.067008,14,0.996577687
Marine Hull,Main,Excess,MH_main_1499,2739.971347,0.067008,14,0.996577687
Marine Hull,Main,Excess,MH_main_1499,6900.071633,0.067008,14,0.996577687
Marine Hull,Main,Excess,MH_main_1499,2200.035817,0.067008,14,0.996577687
Marine Hull,Main,Excess,MH_main_1499,12579.99045,0.067008,14,0.996577687
Marine Hull,Main,Excess,MH_main_1499,542890.1027,0.067008,14,0.996577687
Marine Hull,Main,Excess,MH_main_1499,39790.02507,0.067008,14,0.996577687
Marine Hull,Main,Excess,MH_main_1499,502614.4639,0.067008,14,0.996577687
Marine Hull,Main,Excess,MH_main_1499,3620.015521,0.067008,14,0.996577687
Marine Hull,Main,Excess,MH_main_1499,6940.066858,0.067008,14,0.996577687
Marine Hull,Main,Excess,MH_main_1499,33538.98042,0.067008,14,0.996577687
Marine Hull,Main,Excess,MH_main_1499,1599.958214,0.067008,14,0.996577687
Marine Hull,Main,Excess,MH_main_1499,16802.47135,0.067008,14,0.996577687
Marine Hull,Main,Excess,MH_main_1499,1040.025072,0.067008,14,0.996577687
Marine Hull,Main,Excess,MH_main_2006,2970,0.066,22,0.996577687
Marine Hull,Main,Excess,MH_main_2006,55920,0.066,22,0.996577687
Marine Hull,Main,Excess,MH_main_2006,189310,0.066,22,0.996577687
Marine Hull,Main,Excess,MH_main_2006,4200,0.066,22,0.996577687
Marine Hull,Main,Excess,MH_main_2006,12860,0.066,22,0.996577687
Marine Hull,Main,Excess,MH_main_2006,188440,0.066,22,0.996577687
Marine Hull,Main,Excess,MH_main_2006,4970,0.066,22,0.996577687
Marine Hull,Main,Excess,MH_main_2006,4500,0.066,22,0.996577687
Marine Hull,Main,Excess,MH_main_2006,198300,0.066,22,0.996577687
Marine Hull,Main,Excess,MH_main_2006,1816887.424,0.066,22,0.996577687
Marine Hull,Main,Excess,MH_main_2006,13310,0.066,22,0.996577687
Marine Hull,Main,Excess,MH_main_2006,13520,0.066,22,0.996577687
Marine Hull,Main,Excess,MH_main_2006,3145,0.066,22,0.996577687
Marine Hull,Main,Excess,MH_main_2006,74273.48485,0.066,22,0.996577687
Marine Hull,Main,Excess,MH_main_2006,5080,0.066,22,0.996577687
Marine Hull,Main,Excess,MH_main_2006,15960,0.066,22,0.996577687
Marine Hull,Main,Excess,MH_main_2006,3880,0.066,22,0.996577687
Marine Hull,Main,Excess,MH_main_2006,63845,0.066,22,0.996577687
Marine Hull,Main,Excess,MH_main_2006,3065,0.066,22,0.996577687
Marine Hull,Main,Excess,MH_main_2006,18115,0.066,22,0.996577687
Marine Hull,Main,Excess,MH_main_2006,3100,0.066,22,0.996577687
Marine Hull,Main,Excess,MH_main_2006,19850,0.066,22,0.996577687
Marine Hull,Main,Excess,MH_main_2549,2790.128406,0.0329268,8,0.996577687
Marine Hull,Main,Excess,MH_main_2549,679911.197,0.0329268,8,0.996577687
Marine Hull,Main,Excess,MH_main_2549,3740.114436,0.0329268,8,0.996577687
Marine Hull,Main,Excess,MH_main_2549,5900.057096,0.0329268,8,0.996577687
Marine Hull,Main,Excess,MH_main_2549,1520.038388,0.0329268,8,0.996577687
Marine Hull,Main,Excess,MH_main_2549,19800.28427,0.0329268,8,0.996577687
Marine Hull,Main,Excess,MH_main_2549,5500.078963,0.0329268,8,0.996577687
